53.78429022915171,-2.2271540766571167,
53.78269922574358,-2.229126962310343,yw.
53.78287486093782,-2.2287852280239786,
53.784974101545764,-2.2278717832585357,388-6
53.783898574098174,-2.227845297236341,FR
53.784991626966445,-2.2271017506132686,
53.78392410025438,-2.2224195386896977,
53.78379875539776,-2.2282865156060705,00M .H  aan
53.78498438820573,-2.2242257562032606,
53.78428337137839,-2.2278672612547465,
53.785059061737336,-2.2270416725629247,?  - a?
53.78456606403376,-2.223614639691161,V89. 4  «
53.78419917316163,-2.228522951804198,Pos,
53.782895053270344,-2.2289124901306208,St. Stephen's
53.78461597338397,-2.2286695939270804,
53.78431956518198,-2.223172129320349,88
53.78429403902577,-2.2277722991751707,House
53.78503277360631,-2.224370460324519,
53.783102310419295,-2.2286405239027203,Boy,
53.783154124706535,-2.226566862165046,
53.78517183400956,-2.2292128803823403,
53.784020109080735,-2.2228129530193685,300"
53.783140028172504,-2.2293362664857344,
53.78282228467577,-2.2273220367978626,420°8
53.783726367790585,-2.2229214811103124,“a Poy. oe  ae
53.782407770377866,-2.2280817334344687,”"Yo
53.78457025489523,-2.2236450017166036,
53.785180977707306,-2.226667638249494,
53.78291981745175,-2.2292871704445933,
53.78437823724253,-2.22281359901991,
53.783553018520784,-2.227667647087475,House
53.78415193072327,-2.228291683610401,
53.78305697291796,-2.228513907796619,
53.783135456323635,-2.2283323816445053,
53.78276780347669,-2.229022310222647,
53.78366426684338,-2.2291528023319964,
53.784068113493916,-2.2274635109164143,= 0
53.78478970364118,-2.2273465848184335,
53.78439271476396,-2.2286560279157124,
53.784991245979036,-2.227794263193576,VoaoM.H
53.78291562659028,-2.222380778657218,.G6®
53.78465064323793,-2.2231831113295515,
53.78356140024372,-2.227968037339194,
53.783188413573086,-2.2289034461230424,
53.7843641407085,-2.2275229429662167,3975
53.78249920735534,-2.222829749033443,* 89g. ¢
53.78460187684994,-2.2287064159579364,“Po st
53.78375722777049,-2.228374371679692,
53.78354882765932,-2.228224499554103,
53.78316060149244,-2.227436378893678,
53.78494895637696,-2.228068813423642,
53.784003726622274,-2.2266579482413738,
53.783710747306934,-2.2293640445090115,
53.78264322059487,-2.2274925809407744,
53.78458397044185,-2.22791248129264,gfield
53.783464629442555,-2.227336894810313,
53.782889338459256,-2.229628258730416,
53.782805140242495,-2.222460882724343,4.394"
53.78490095196378,-2.228799440035888,\W7
53.78276666051447,-2.2289719221804236,13 7
53.78269808278136,-2.2291573243357856,
53.782836762197206,-2.227371132839004,
53.78359607009768,-2.229567534679531,2 ?  M AH
53.78388485855155,-2.227318806795156,
53.78287143205117,-2.2288356160662026,\ sof !
53.78268627217177,-2.227727725137819,RIDER ¢
53.78390352693445,-2.227408600870401,Cw :
53.782632933934906,-2.2290907862800284,415°9
53.782736181521976,-2.2285636498383017,
53.78270760746651,-2.228964816174469,
53.78310726325558,-2.2223846546604658,<p, See &S
53.78481942065886,-2.2290326462313086,
53.78317850790053,-2.2278595092482507,
53.78315260075691,-2.2293130104662464,406  A
53.78288667154741,-2.227473200924534,
53.78323146514999,-2.2286838059389895,40°  7
53.7825087320405,-2.2274486529039637,®  429
53.78348101190102,-2.227318806795156,g7*
53.78515354661406,-2.227562348999238,
53.784262798058464,-2.2274790149294064,HWS.
53.78494324156586,-2.225555225317321,
53.78390962273295,-2.2275946490263046,
53.785180977707306,-2.22514243097141,
53.783396051709445,-2.227217384710167,
53.78296896482714,-2.2289719221804236,
53.78340062355832,-2.226499678108748,
53.783549208646726,-2.229517146637307,
53.78449786728806,-2.2268200943772483,
53.78420260204829,-2.2284538297462757,
53.784020109080735,-2.22278452899555,wy,
53.78428641927764,-2.222583622827196,
53.78335833395624,-2.2287652020071973,STREET
53.783878381765646,-2.2223723806501807,
53.78510859010014,-2.2246307985426754,MSU ede anDe tree wt my
53.7832139397293,-2.227163120664695,
53.78452948924277,-2.228061061417146,
53.78415269269808,-2.2279854793538103,
53.78253997300781,-2.228076565430138,“4°
53.784456720648194,-2.2278743672607013,GT
53.7827498970686,-2.228363389670489,
53.78320098615749,-2.229503580625939,
53.784473484094065,-2.228189615524871,. Sy . et *3
53.784591209202574,-2.2229143751043576,
53.782721704000544,-2.2287652020071973,
53.78292134140137,-2.227707053120496,} tT
53.78521831447311,-2.224659222566494,Lo.
53.78315945853022,-2.2266159582061875,
53.78265503120446,-2.2273336648076065,
53.78410011643603,-2.2282878076071535,
53.782912959678434,-2.2246133565280597,
53.784104688284906,-2.22824258756926,
53.78352139656607,-2.2282212695513963,
53.78453406109165,-2.228201243534615,ts SEE  AES ca
53.784125261604835,-2.227963515335405,
53.78316631630353,-2.2267154422895525,me Wiigey
53.783381193200604,-2.229037168235098,
53.78264017269562,-2.2294964746199843,
53.78410202137306,-2.2284551217473583,
53.783290899185346,-2.2274576969115425,&  on  we
53.78431842221976,-2.2271463246506205,a “7 |
53.784852185575794,-2.2239298879553306,
53.78449977222509,-2.229243888408324,gi
53.78492381120815,-2.2226075248472252,oft.  4 ies
53.78286609822748,-2.227659895080979,
53.78523736384342,-2.2262367558884257,
53.78430889753461,-2.2275138989586383,
53.784647214351274,-2.2247380346325367,2  23 59 33
53.782771232363345,-2.228104343453415,Ww ye
53.784485675691066,-2.228113387460994,
53.78462206918247,-2.223049389217496,
53.78321927355299,-2.2276566650782725,
53.78380561317107,-2.2273646728335907,
53.784976768457604,-2.222698610923553,
53.78522250533458,-2.22472511462171,
53.78468340815486,-2.2233426734632604,
53.783237560948486,-2.2290003462042423,{7e
53.78411878481893,-2.2292432424077826,
53.78316517334131,-2.227404724867153,
53.78274532521972,-2.2284292817257048,
53.784971053646515,-2.2274234588828516,
53.78298610926042,-2.22765537307719,
53.78363188291386,-2.2295894986979365,
53.783653980183416,-2.2295804546903577,
53.78283828614683,-2.227283276765383,
53.783711509281744,-2.227537154978126,
53.784696361726674,-2.2268595004102694,
53.78293924780946,-2.229230322396956,
53.78409783051159,-2.229370504514425,
53.784763796497565,-2.22785434124392,
53.7841972682246,-2.2272283667193697,
53.784107736184154,-2.229308488462457,
53.7826573171289,-2.2272684187529324,
53.783138885210285,-2.227261958747519,
53.785144402916316,-2.224765812655814,
53.782839429109046,-2.227261958747519,
53.78416907515655,-2.2265843041796622,v- > io
53.782786852846996,-2.2285746318475046,
53.78466359680974,-2.223253525388557,
53.782875241925225,-2.2275552429932834,
53.784400334512085,-2.2282083495405693,
53.783532445200855,-2.227159244661447,
53.784716554059194,-2.2235022355969694,
53.78271141734058,-2.228902800122501,
53.78296515495308,-2.227410538872025,
53.782704178579856,-2.2278259172201014,a
53.78405744584654,-2.2280093813738393,
53.784123737655214,-2.2225616588087904,—
53.78276094570338,-2.2282309595595162,
53.78324403773439,-2.228794272031557,
53.784088686813845,-2.229434458568017,
53.78477408315753,-2.2240913880906636,
53.78378046800226,-2.2277283711383604,
53.78305659193056,-2.227396972860657,
53.782998300857415,-2.22780589120332,fe  G2
53.784816372759614,-2.229318178470577,
53.78241043728971,-2.227449944905046,id t
53.784454815711165,-2.22790795928885,
53.784936002805146,-2.227928631306173,
53.784193458350536,-2.226779396343144,
53.78418317169057,-2.2265720301693768,
53.78359568911027,-2.2291844563585217,
53.784936383792555,-2.225522279289713,
53.78316212544206,-2.2266585942419153,
53.78395953208316,-2.228141165484271,
53.78411497494487,-2.2286818679373654,
53.78521183768721,-2.2292335523996627,
53.78386885708049,-2.2272522687393987,
53.78442776560533,-2.228153439494556,
53.7831952713464,-2.2276573110788136,
53.78470017160073,-2.2234285915352574,
53.784224699317846,-2.2276960711112936,
53.78288438562297,-2.2274441309001745,
53.78324708563364,-2.2294493165804674,
53.78444414806379,-2.226849164401608,
53.78521031373758,-2.2268523944043146,
53.78323794193589,-2.2289751521831302,
53.78291791251471,-2.2246204625340145,
53.78260702679129,-2.22918381035798,
53.78288362364816,-2.227530694972713,
53.78397743849125,-2.2281334134777753,
53.78423231906597,-2.226619188208894,
53.78411726086931,-2.2232819494123754,
53.783809042057726,-2.2285772158496697,
53.7841664082447,-2.227028752552098,
53.782716751164266,-2.2288336780645785,
53.78467464544452,-2.227866615254205,
53.78339109887317,-2.22671415028847,
53.78291334066584,-2.227552658991118,
53.78269503488211,-2.2276799210977605,
53.78295067743164,-2.2290597782540447,
53.783224226389265,-2.2291392363206284,gl
53.784542061827175,-2.2281198474664072,iy  , nq
53.78431994616938,-2.2231404752938237,
53.78378999268742,-2.227918941298053,
53.78501181929897,-2.225621117372537,
53.78426394102068,-2.2269615684957995,
53.78333242681262,-2.227462864915873,
53.783587688374745,-2.227012602538565,
53.78396638985647,-2.2224595907232603,
53.78309392869636,-2.2279686833397356,
53.78352787335198,-2.226525518130401,$b  a?
53.78500077066419,-2.222719928941417,
53.78380180329701,-2.2283310896434223,
53.784121451730776,-2.227345938817892,
53.785247650503386,-2.2246695585751555,
53.78255483151664,-2.2294764486032035,
53.78406011275838,-2.2225791008234066,(Burnley)
53.78511811478529,-2.2278375452298453,Lo)
53.78469445678964,-2.223398229509815,
53.78444491003861,-2.222669540899193,
53.78342310181528,-2.226837536391864,
53.78362502514055,-2.22727229475618,
53.78523964976785,-2.2248562527316,
53.783067640565335,-2.2282471095730494,
53.783415101079754,-2.2278834112682797,
53.78407725719166,-2.2270920606051487,D9, 2
53.78480761004927,-2.225128218959501,
53.782702654630235,-2.228316231630972,
53.78456034922267,-2.2280701054247247,
53.78322956021295,-2.227565579001945,
53.783831901302094,-2.22736919483738,AAs
53.78333280780002,-2.227219322711791,
53.78522288632198,-2.2275210049645926,FAG ixe”
53.7837827539267,-2.2279163572958876,
53.78271332227761,-2.22815020949185,
53.782755230892285,-2.228296851614732,
53.782924008313216,-2.2291437583244176,
53.784019728093334,-2.2283091256250174,
53.78279485358252,-2.228915720133328,
53.78389590718633,-2.2279525333262025,
53.78304554329578,-2.2268775884254266,
53.784575588718916,-2.2272554987421054,
53.78485485248763,-2.2290513802470073,
53.783133551386605,-2.2288588720856906,
53.78485485248763,-2.227885349269904,
53.78400677452152,-2.228308479624476,VaR SF
53.78288476661038,-2.229008098210738,S¢
53.78371379520618,-2.228991948197205,
53.78395419825947,-2.228226437555727,
53.784002583660055,-2.2282903916093186,
53.784192696375726,-2.2270487785688795,
53.78453520405387,-2.226717380291176,
53.78460644869882,-2.2279350913115863,
53.7844136690713,-2.228296205614191,7  ¥  4 &.  3
53.78359987997174,-2.2268633764135175,
53.78315907754281,-2.2275688090046515,
53.784609877585474,-2.222987373165528,
53.784399572537275,-2.2226353028705024,
53.78320708195599,-2.227052008571586,
53.78254111597002,-2.2272412867301963,
53.78397286664237,-2.227984833353269,eS :% |
53.78333966557334,-2.227470616922369,
53.78426736990733,-2.226866606416224,
53.78406544658207,-2.2273769468438758,
53.78266265095259,-2.228742591988251,
53.78408259101535,-2.227623073050123,
53.784248320537024,-2.2275319869737955,
53.78519202634209,-2.2275164829608034,
53.78511811478529,-2.228988718194498,
53.7848712349461,-2.2239479759704883,ae
53.784557301323424,-2.2280888394404235,
53.783725224828366,-2.228729025976883,
53.784905142825245,-2.2293892385301235,a7
53.782959821129396,-2.227396326860116,
53.78385133165981,-2.2292128803823403,
53.783878381765646,-2.2281637755032175,
53.78385857042053,-2.2270507165705036,ede
53.785200027077614,-2.226858208409187,
53.78387419090418,-2.227326558801652,
53.78417174206839,-2.227211570705295,
53.78375151295939,-2.228162483502135,
53.78254454485668,-2.227199942695551,
53.784732555530255,-2.2290300622291435,
53.78339871862129,-2.2290810962719085,
53.78392791012845,-2.2269131184552,
53.78299068110929,-2.227868553255829,*»
53.78334919025849,-2.2269822405131223,
53.78423727190225,-2.2267916703534296,
53.78516116636219,-2.2270675125845782,an.
53.78501067633675,-2.2256631074077236,
53.7841972682246,-2.2272671267518493,
53.78433785257747,-2.2290055142085725,
53.78484875668914,-2.2239466839694053,
53.783153743719126,-2.226958338493093,
53.78314460002138,-2.227803307201155,
53.785254508276694,-2.2271385726441246,
53.78473636540432,-2.2236230376981982,
53.783170507164996,-2.227145032649538,
53.78482932633142,-2.2251062549410956,
53.784128309504084,-2.223310373436194,
53.784764177484966,-2.2278814732666556,
53.78345472376999,-2.222659850891073,
53.78316060149244,-2.2268640224140586,
53.78423993881409,-2.2285216598031155,
53.784366426632936,-2.2280914234425886,sy  ee
53.78494057465402,-2.2226197988575103,
53.78370122262178,-2.228037805397658,-- 94,
53.78316364939169,-2.2269189324600718,
53.78454587170124,-2.228166359505383,
53.78260855074091,-2.2270978746100205,
53.782981537411544,-2.2274034328660703,
53.785166119198465,-2.2266321082197207,
53.784284133353204,-2.227357566827636,
53.78345662870703,-2.2274874129364437,Sb  ae
53.78290533993031,-2.2245836405031585,
53.78329851893347,-2.2271676426684843,
53.78407497126722,-2.2273763008433347,
53.785215266573864,-2.2268381823924055,
53.78319717628343,-2.2234634755644893,
53.78389133533746,-2.2291922083650175,
53.78288971944666,-2.22741764487798,
53.78345091389593,-2.228199951533532,
53.782858859466764,-2.2293220544738253,
53.78414354900033,-2.222601064841812,
53.784191172426105,-2.2272516227388577,
53.78322498836408,-2.2277012391156243,
53.78520840880055,-2.226814280372376,
53.78302877984991,-2.2271185466273433,
53.782874479950415,-2.2278627392509573,
53.784223937343036,-2.2270513625710446,
53.78464492842684,-2.2279002072823544,
53.783190699497524,-2.2271831466814764,
53.78309926252005,-2.2223672126458496,
53.783481773875835,-2.2280403893998235,
53.783675696465565,-2.2281243694701964,eee
53.7833872889991,-2.227221260713415,
53.78289162438369,-2.2270952906078554,tO ony  a
53.78314345705916,-2.2276689390885576,
53.78522783915827,-2.2247225306195446,
53.78335071420811,-2.2273304348049,
53.78385628449609,-2.227077202592698,=% ae?  o
53.78385399857165,-2.2264428300611105,
53.7840669705317,-2.227429272887724,
53.78373093963946,-2.222878845074584,
53.78524726951598,-2.2246521165605393,
53.783325950026715,-2.2272167387096258,ey  oF
53.784868949021664,-2.2279066672877677,
53.78329737597125,-2.2280429734019886,
53.78364940833454,-2.2264757760887184,
53.78362388217833,-2.226475130088177,
53.78367036264188,-2.227205756700423,
53.78467274050749,-2.223296807424826,
53.78315641063097,-2.2269060124492452,
53.78379723144813,-2.2271928366895963,
53.78326042019285,-2.2274815989315715,
53.78341738700419,-2.229056548251338,
53.785109733062356,-2.227422166881769,
53.7840242999422,-2.2273562748265534,
53.78495238526361,-2.2278162272119815,
53.78404220635029,-2.227354982825471,
53.784956576125076,-2.2246120645269767,i+
53.78259293025726,-2.22952812864651,
53.78407801916647,-2.2276269490533713,
53.78321165380486,-2.227678629096678,
53.78444033818973,-2.2278446512358,
53.783318711266,-2.227935737312128,
53.78519507424134,-2.2271230686311325,
53.7841294524663,-2.229179288354191,
53.78264664948153,-2.228860164086773,
53.783151076807286,-2.227628887054995,
53.78353168322604,-2.2274744929256167,
53.7844631974341,-2.2281773415145856,
53.78450701098581,-2.226712212286846,ay »
53.783465391417366,-2.2226882749148915,
53.783170888152405,-2.227422166881769,
53.78294420064574,-2.227416352876897,
53.78416221738323,-2.227057822576458,
53.78417364700542,-2.227889225273152,
53.78463197485503,-2.223096547257013,vey
53.78317965086275,-2.22948936861403,
53.78439309575137,-2.2282432335698013,
53.78293239003615,-2.2293472484949373,
53.78524079273007,-2.227531340973254,
53.78294000978427,-2.2292064203769266,
53.784349282199656,-2.2226062328461427,
53.784385095015836,-2.2281217854680313,Se
53.78321851157818,-2.2276760450945123,oe, « hw
53.78265922206593,-2.2294674045956246,
53.784234224003,-2.2276857351026322,
53.78515316562666,-2.2271527846560337,
53.78264703046894,-2.2272981347778336,
53.78319831924565,-2.2270138945396476,
53.783310710530465,-2.2268246163810375,
53.78295334434349,-2.2276353470604087,
53.78411611790709,-2.2282115795432764,
53.78524269766711,-2.224684416587606,
53.78490590480006,-2.229370504514425,
53.784607972648445,-2.2285881978588726,
53.78442852758014,-2.226849164401608,yo
53.78427537064287,-2.2270881846019006,
53.783097738570426,-2.2271657046668603,
53.7828737179756,-2.22766506308531,
53.78269160599545,-2.227595295026846,
53.78323603699886,-2.227634701059867,
53.78524307865451,-2.2270449025656314,
53.78511659083566,-2.2273633808325077,
53.78300744455516,-2.2279454273202477,
53.78249158760722,-2.2272412867301963,
53.784348139237444,-2.2276644170847684,
53.78510478022608,-2.227957701330533,
53.78409630656197,-2.2290009922047833,
53.78395496023428,-2.2282742415957855,
53.78346805832921,-2.2279505953245784,
53.785108971087546,-2.2275319869737955,
53.783616643417616,-2.2275248809678407,
53.784193839337945,-2.228010027374381,
53.7843024207487,-2.2280869014387994,
53.78362502514055,-2.2275274649700063,
53.78399763082378,-2.2286934959471094,
53.7831396471851,-2.2268401203940296,
53.78439157180174,-2.228220623550855,
53.78444681497564,-2.2279157112953465,“ cA
53.783622358228705,-2.222876261072419,Pd whe:
53.78374808407274,-2.2281224314685724,& ~~
53.78511659083566,-2.2273233287989456,
53.78359226022362,-2.2282412955681776,
53.784228128204504,-2.227246454734527,
53.78459806697588,-2.2230403452099172,
53.78281237900321,-2.2282684275909133,
53.7839808673779,-2.227977727347314,
53.7850194390471,-2.2256185333703713,
53.78291600757768,-2.2245765344972037,
53.78385628449609,-2.2264273260481184,
53.783863904244214,-2.226982886513664,vi  te
53.78313469434882,-2.2276934871091285,
53.78524041174267,-2.2248271827072403,
53.78410011643603,-2.2282697195919963,
53.783170126177595,-2.22346864356882,
